id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at
coursera_408,Coursera,Finance,"Skills you'll gain: Market Liquidity, Financial Market, Portfolio Management, Securities Trading, Investments, Securities (Finance), Equities, Portfolio Risk, Financial Trading, Capital Markets, Finance, Market Dynamics, Risk Analysis, Economics, Fixed Asset, Market Data, Derivatives, Technical Analysis, Statistical Methods, Financial Modeling",Finance,finance,Università di Napoli Federico II,,8000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/-finance,,2026-01-29T14:51:28.892729
udemy_1,Udemy,Complete Data Science Bootcamp,Learn Data Science from scratch to advanced level,Data Science,"data, science",Dr. Angela Yu,4.8,19456.0,Free,All Levels,English,,https://www.udemy.com/course/data-science-course-1/,,2026-01-29T14:51:46.515290
udemy_2,Udemy,Data Science Masterclass,Master Data Science with hands-on projects,Data Science,"data, science",Brad Traversy,4.8,42524.0,$19.99,Advanced,English,,https://www.udemy.com/course/data-science-course-2/,,2026-01-29T14:51:46.515307
udemy_3,Udemy,The Ultimate Data Science Course,Comprehensive guide to Data Science,Data Science,"data, science",Angela Yu,4.6,19476.0,$9.99,Beginner,English,,https://www.udemy.com/course/data-science-course-3/,,2026-01-29T14:51:46.515314
udemy_4,Udemy,Data Science for Beginners,Start your journey in Data Science,Data Science,"data, science",Stephen Grider,4.3,45138.0,$12.99,Intermediate,English,,https://www.udemy.com/course/data-science-course-4/,,2026-01-29T14:51:46.515318
udemy_5,Udemy,Advanced Data Science Techniques,Take your Data Science skills to the next level,Data Science,"data, science",Andrew Ng,4.0,5717.0,$12.99,Intermediate,English,,https://www.udemy.com/course/data-science-course-5/,,2026-01-29T14:51:46.515323
udemy_6,Udemy,Professional Data Science,Become a Data Science professional,Data Science,"data, science",Colt Steele,4.8,36204.0,$12.99,Intermediate,English,,https://www.udemy.com/course/data-science-course-6/,,2026-01-29T14:51:46.515328
udemy_7,Udemy,Data Science A-Z,Everything you need to know about Data Science,Data Science,"data, science",Dr. Angela Yu,4.9,30932.0,$12.99,All Levels,English,,https://www.udemy.com/course/data-science-course-7/,,2026-01-29T14:51:46.515337
udemy_8,Udemy,Practical Data Science,Real-world Data Science applications,Data Science,"data, science",Colt Steele,4.7,47809.0,$19.99,Beginner,English,,https://www.udemy.com/course/data-science-course-8/,,2026-01-29T14:51:46.515341
udemy_9,Udemy,Complete Machine Learning Bootcamp,Learn Machine Learning from scratch to advanced level,Machine Learning,"machine, learning",Angela Yu,4.6,7603.0,$9.99,Beginner,English,,https://www.udemy.com/course/machine-learning-course-1/,,2026-01-29T14:51:46.515348
udemy_10,Udemy,Machine Learning Masterclass,Master Machine Learning with hands-on projects,Machine Learning,"machine, learning",Jose Portilla,4.2,19340.0,$12.99,Intermediate,English,,https://www.udemy.com/course/machine-learning-course-2/,,2026-01-29T14:51:46.515352
udemy_11,Udemy,The Ultimate Machine Learning Course,Comprehensive guide to Machine Learning,Machine Learning,"machine, learning",Tim Buchalka,4.3,29866.0,$49.99,All Levels,English,,https://www.udemy.com/course/machine-learning-course-3/,,2026-01-29T14:51:46.515356
udemy_12,Udemy,Machine Learning for Beginners,Start your journey in Machine Learning,Machine Learning,"machine, learning",Andrew Ng,4.2,22507.0,$12.99,Intermediate,English,,https://www.udemy.com/course/machine-learning-course-4/,,2026-01-29T14:51:46.515360
udemy_13,Udemy,Advanced Machine Learning Techniques,Take your Machine Learning skills to the next level,Machine Learning,"machine, learning",Brad Traversy,4.8,35249.0,Free,Beginner,English,,https://www.udemy.com/course/machine-learning-course-5/,,2026-01-29T14:51:46.515365
udemy_14,Udemy,Professional Machine Learning,Become a Machine Learning professional,Machine Learning,"machine, learning",Stephen Grider,4.0,3511.0,$9.99,Beginner,English,,https://www.udemy.com/course/machine-learning-course-6/,,2026-01-29T14:51:46.515370
udemy_15,Udemy,Machine Learning A-Z,Everything you need to know about Machine Learning,Machine Learning,"machine, learning",Colt Steele,4.2,8452.0,Free,Intermediate,English,,https://www.udemy.com/course/machine-learning-course-7/,,2026-01-29T14:51:46.515374
udemy_16,Udemy,Practical Machine Learning,Real-world Machine Learning applications,Machine Learning,"machine, learning",Rob Percival,4.1,22553.0,$19.99,Beginner,English,,https://www.udemy.com/course/machine-learning-course-8/,,2026-01-29T14:51:46.515378
udemy_17,Udemy,Complete Artificial Intelligence Bootcamp,Learn Artificial Intelligence from scratch to advanced level,Artificial Intelligence,"artificial, intelligence",Dr. Angela Yu,4.6,41754.0,Free,Advanced,English,,https://www.udemy.com/course/artificial-intelligence-course-1/,,2026-01-29T14:51:46.515384
udemy_18,Udemy,Artificial Intelligence Masterclass,Master Artificial Intelligence with hands-on projects,Artificial Intelligence,"artificial, intelligence",Dr. Angela Yu,4.2,26615.0,$12.99,Beginner,English,,https://www.udemy.com/course/artificial-intelligence-course-2/,,2026-01-29T14:51:46.515388
udemy_19,Udemy,The Ultimate Artificial Intelligence Course,Comprehensive guide to Artificial Intelligence,Artificial Intelligence,"artificial, intelligence",Dr. Angela Yu,4.8,4004.0,$9.99,Advanced,English,,https://www.udemy.com/course/artificial-intelligence-course-3/,,2026-01-29T14:51:46.515392
udemy_20,Udemy,Artificial Intelligence for Beginners,Start your journey in Artificial Intelligence,Artificial Intelligence,"artificial, intelligence",Rob Percival,4.6,6098.0,$19.99,Beginner,English,,https://www.udemy.com/course/artificial-intelligence-course-4/,,2026-01-29T14:51:46.515396
udemy_21,Udemy,Advanced Artificial Intelligence Techniques,Take your Artificial Intelligence skills to the next level,Artificial Intelligence,"artificial, intelligence",Colt Steele,4.2,36604.0,$12.99,All Levels,English,,https://www.udemy.com/course/artificial-intelligence-course-5/,,2026-01-29T14:51:46.515401
udemy_22,Udemy,Professional Artificial Intelligence,Become a Artificial Intelligence professional,Artificial Intelligence,"artificial, intelligence",Stephen Grider,4.8,49342.0,$49.99,Intermediate,English,,https://www.udemy.com/course/artificial-intelligence-course-6/,,2026-01-29T14:51:46.515405
udemy_23,Udemy,Artificial Intelligence A-Z,Everything you need to know about Artificial Intelligence,Artificial Intelligence,"artificial, intelligence",Stephen Grider,4.6,26465.0,$12.99,Intermediate,English,,https://www.udemy.com/course/artificial-intelligence-course-7/,,2026-01-29T14:51:46.515409
udemy_24,Udemy,Practical Artificial Intelligence,Real-world Artificial Intelligence applications,Artificial Intelligence,"artificial, intelligence",Tim Buchalka,4.3,31536.0,$12.99,Advanced,English,,https://www.udemy.com/course/artificial-intelligence-course-8/,,2026-01-29T14:51:46.515413
udemy_25,Udemy,Complete Deep Learning Bootcamp,Learn Deep Learning from scratch to advanced level,Deep Learning,"deep, learning",Brad Traversy,4.2,39759.0,$19.99,All Levels,English,,https://www.udemy.com/course/deep-learning-course-1/,,2026-01-29T14:51:46.515417
udemy_26,Udemy,Deep Learning Masterclass,Master Deep Learning with hands-on projects,Deep Learning,"deep, learning",Tim Buchalka,4.5,43762.0,Free,Beginner,English,,https://www.udemy.com/course/deep-learning-course-2/,,2026-01-29T14:51:46.515421
udemy_27,Udemy,The Ultimate Deep Learning Course,Comprehensive guide to Deep Learning,Deep Learning,"deep, learning",Jose Portilla,4.5,22357.0,$49.99,All Levels,English,,https://www.udemy.com/course/deep-learning-course-3/,,2026-01-29T14:51:46.515426
udemy_28,Udemy,Deep Learning for Beginners,Start your journey in Deep Learning,Deep Learning,"deep, learning",Brad Traversy,4.8,22803.0,$49.99,Intermediate,English,,https://www.udemy.com/course/deep-learning-course-4/,,2026-01-29T14:51:46.515429
udemy_29,Udemy,Advanced Deep Learning Techniques,Take your Deep Learning skills to the next level,Deep Learning,"deep, learning",Dr. Angela Yu,4.7,31125.0,Free,Beginner,English,,https://www.udemy.com/course/deep-learning-course-5/,,2026-01-29T14:51:46.515433
udemy_30,Udemy,Professional Deep Learning,Become a Deep Learning professional,Deep Learning,"deep, learning",Angela Yu,5.0,28267.0,$12.99,Intermediate,English,,https://www.udemy.com/course/deep-learning-course-6/,,2026-01-29T14:51:46.515437
udemy_31,Udemy,Deep Learning A-Z,Everything you need to know about Deep Learning,Deep Learning,"deep, learning",Rob Percival,4.9,18607.0,$12.99,Advanced,English,,https://www.udemy.com/course/deep-learning-course-7/,,2026-01-29T14:51:46.515441
udemy_32,Udemy,Practical Deep Learning,Real-world Deep Learning applications,Deep Learning,"deep, learning",Maximilian Schwarzmüller,4.2,34199.0,$9.99,Beginner,English,,https://www.udemy.com/course/deep-learning-course-8/,,2026-01-29T14:51:46.515445
udemy_33,Udemy,Complete Python Bootcamp,Learn Python from scratch to advanced level,Python,python,Jose Portilla,4.3,29382.0,$49.99,Beginner,English,,https://www.udemy.com/course/python-course-1/,,2026-01-29T14:51:46.515449
udemy_34,Udemy,Python Masterclass,Master Python with hands-on projects,Python,python,Stephen Grider,4.7,20588.0,$19.99,All Levels,English,,https://www.udemy.com/course/python-course-2/,,2026-01-29T14:51:46.515454
udemy_35,Udemy,The Ultimate Python Course,Comprehensive guide to Python,Python,python,Colt Steele,4.0,2315.0,$19.99,Advanced,English,,https://www.udemy.com/course/python-course-3/,,2026-01-29T14:51:46.515458
udemy_36,Udemy,Python for Beginners,Start your journey in Python,Python,python,Jose Portilla,4.8,12832.0,$12.99,All Levels,English,,https://www.udemy.com/course/python-course-4/,,2026-01-29T14:51:46.515461
udemy_37,Udemy,Advanced Python Techniques,Take your Python skills to the next level,Python,python,Colt Steele,4.3,40770.0,$12.99,Intermediate,English,,https://www.udemy.com/course/python-course-5/,,2026-01-29T14:51:46.515465
udemy_38,Udemy,Professional Python,Become a Python professional,Python,python,Stephen Grider,4.3,7341.0,$49.99,Advanced,English,,https://www.udemy.com/course/python-course-6/,,2026-01-29T14:51:46.515469
udemy_39,Udemy,Python A-Z,Everything you need to know about Python,Python,python,Maximilian Schwarzmüller,4.4,28340.0,$9.99,Advanced,English,,https://www.udemy.com/course/python-course-7/,,2026-01-29T14:51:46.515473
udemy_40,Udemy,Practical Python,Real-world Python applications,Python,python,Andrew Ng,4.8,29594.0,$9.99,All Levels,English,,https://www.udemy.com/course/python-course-8/,,2026-01-29T14:51:46.515476
udemy_41,Udemy,Complete Web Development Bootcamp,Learn Web Development from scratch to advanced level,Web Development,"web, development",Dr. Angela Yu,4.5,5202.0,$9.99,Beginner,English,,https://www.udemy.com/course/web-development-course-1/,,2026-01-29T14:51:46.515481
udemy_42,Udemy,Web Development Masterclass,Master Web Development with hands-on projects,Web Development,"web, development",Brad Traversy,4.2,27881.0,$9.99,All Levels,English,,https://www.udemy.com/course/web-development-course-2/,,2026-01-29T14:51:46.515485
udemy_43,Udemy,The Ultimate Web Development Course,Comprehensive guide to Web Development,Web Development,"web, development",Stephen Grider,4.5,24463.0,$19.99,Beginner,English,,https://www.udemy.com/course/web-development-course-3/,,2026-01-29T14:51:46.515489
udemy_44,Udemy,Web Development for Beginners,Start your journey in Web Development,Web Development,"web, development",Maximilian Schwarzmüller,4.4,4748.0,$12.99,All Levels,English,,https://www.udemy.com/course/web-development-course-4/,,2026-01-29T14:51:46.515493
udemy_45,Udemy,Advanced Web Development Techniques,Take your Web Development skills to the next level,Web Development,"web, development",Brad Traversy,4.6,19036.0,$9.99,Intermediate,English,,https://www.udemy.com/course/web-development-course-5/,,2026-01-29T14:51:46.515497
udemy_46,Udemy,Professional Web Development,Become a Web Development professional,Web Development,"web, development",Andrew Ng,4.2,27454.0,$19.99,Advanced,English,,https://www.udemy.com/course/web-development-course-6/,,2026-01-29T14:51:46.515500
udemy_47,Udemy,Web Development A-Z,Everything you need to know about Web Development,Web Development,"web, development",Maximilian Schwarzmüller,4.7,5895.0,Free,All Levels,English,,https://www.udemy.com/course/web-development-course-7/,,2026-01-29T14:51:46.515504
udemy_48,Udemy,Practical Web Development,Real-world Web Development applications,Web Development,"web, development",Maximilian Schwarzmüller,4.8,34878.0,$49.99,Intermediate,English,,https://www.udemy.com/course/web-development-course-8/,,2026-01-29T14:51:46.515508
