title,partner,rating,reviews,metadata,link,category,scraped_at,source_domain,num_ratings,duration_hours,level_enc,title_clean,popularity_score,id
Building Digital Media using Graphic Design in PowerPoint,Coursera,4.4,74 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/building-digital-media-graphic-design-powerpoint,Graphic Design,2026-01-29T02:38:31.565801,coursera,74,0.0,1,building digital media using graphic design in powerpoint,18.996947699559765,533
CapCut for Desktop: Ultimate Editing for Reels & TikTok,Skillshare,4.5,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/capcut-for-desktop-ultimate-editing-for-reels--tiktok,Video Editing,2026-01-29T02:42:03.775251,coursera,8,5.0,1,capcut for desktop ultimate editing for reels  tiktok,9.887510598012987,946
Learning Languages with AI,University of Michigan,0.0,9 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/learning-languages-with-ai,Language Learning,2026-01-29T02:46:30.955699,coursera,9,20.0,1,learning languages with ai,0.0,678
Thrive: Personal and Professional Growth,Coursera,4.6,188 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/thrive-personal-and-professional-growth,Personal Development,2026-01-28T23:16:17.808751,coursera,188,20.0,1,thrive personal and professional growth,24.11203626927436,196
Continuous Delivery and Managing Builds with Azure DevOps,Coursera,4.6,7 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/continuous-delivery-managing-builds-azure-devops,DevOps,2026-01-29T02:31:59.896269,coursera,7,0.0,2,continuous delivery and managing builds with azure devops,9.565431091727245,360
Introduction to Psychology ,Yale University,4.9,32K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-psychology,Psychology,2026-01-28T23:17:10.120395,coursera,32000,20.0,1,introduction to psychology ,50.83025991333861,221
Data Science Math Skills,Duke University,4.5,13K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/datasciencemathskills,Data Science,2026-01-29T02:27:10.110492,coursera,13000,5.0,1,data science math skills,42.62751700452976,306
Introduction to Generative AI in Finance,Coursera,3.7,69 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-generative-ai-in-finance,Finance,2026-01-29T02:35:27.216072,coursera,69,5.0,1,introduction to generative ai in finance,15.719432395582633,479
Statistics For Data Science,Coursera,0.0,41 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/statistics-data-science,Data Science,2026-01-29T02:27:33.032783,coursera,41,0.0,1,statistics for data science,0.0,327
Cybersecurity Foundations,Infosec,4.7,667 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/cybersecurity-foundations,Cybersecurity,2026-01-29T02:30:55.767655,coursera,667,20.0,1,cybersecurity foundations,30.570154415622238,287
Continuous Integration and Continuous Delivery (CI/CD),IBM,4.7,244 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/continuous-integration-and-continuous-delivery-ci-cd,DevOps,2026-01-28T23:13:07.174249,coursera,244,20.0,2,continuous integration and continuous delivery cicd,25.85591358956022,50
Exam Prep: AWS Certified DevOps Engineer - Professional,Whizlabs,4.4,29 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/exam-prep-dop-c02-aws-certified-devops-engineer--professional,DevOps,2026-01-29T02:31:45.227013,coursera,29,20.0,2,exam prep aws certified devops engineer  professional,14.965268479313483,344
Introduction to Web Development,University of California,4.7,3.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/web-development,Web Development,2026-01-29T02:29:21.856566,coursera,3700,5.0,1,introduction to web development,38.61688416221493,966
Social Media Marketing,Northwestern University,4.6,5.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/social-media-marketing,Digital Marketing,2026-01-29T02:34:24.048695,coursera,5600,20.0,1,social media marketing,39.70122198816522,403
Collaboration For Everyone,Arizona State University,4.6,184 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/collaborationforeveryone,Personal Development,2026-01-29T02:44:33.095245,coursera,184,20.0,1,collaboration for everyone,24.01363679536029,810
"IBM DevOps, Cloud, and Agile Foundations",IBM,4.7,13K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/devops-cloud-and-agile-foundations,DevOps,2026-01-28T23:13:07.575224,coursera,13000,20.0,1,ibm devops cloud and agile foundations,44.52207331584219,53
Understanding child development: from synapse to society,Utrecht University,4.7,477 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/child-development,Psychology,2026-01-29T02:47:36.141787,coursera,477,20.0,1,understanding child development from synapse to society,28.997170442709848,900
Digital Marketing Trends,Coursera,4.5,102 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/digital-marketing-trends,Digital Marketing,2026-01-29T02:34:11.735460,coursera,102,5.0,1,digital marketing trends,20.856280447033363,389
Everyday Parenting: The ABCs of Child Rearing,Yale University,4.9,3.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/everyday-parenting,Psychology,2026-01-29T02:47:59.617862,coursera,3200,5.0,1,everyday parenting the abcs of child rearing,39.54897084585233,923
Game Design and Development 1: 2D Shooter,Michigan State University,4.7,527 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/game-design-and-development-1,Game Design,2026-01-28T23:16:00.320184,coursera,527,5.0,1,game design and development 1 2d shooter,29.46475253341943,89
Project Management and Planning,Johns Hopkins University,4.7,126 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/project-management-and-planning,Project Management,2026-01-28T23:13:23.425353,coursera,126,20.0,2,project management and planning,22.76767930635538,218
Using Video in Social Media Posts with Canva,Coursera,4.6,192 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/using-video-social-media-canva,Video Editing,2026-01-29T02:42:02.346686,coursera,192,0.0,1,using video in social media posts with canva,24.208374868962476,939
The Art of Vocal Production,Berklee,4.7,373 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/vocal-production,Music Production,2026-01-29T02:40:58.504040,coursera,373,5.0,1,the art of vocal production,27.8440022478483,765
Strategic SEO for Digital Marketing Success,Skillshare,4.5,13 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/digitalmarketingsuccess-strategic-seo,Digital Marketing,2026-01-29T02:34:23.926042,coursera,13,20.0,1,strategic seo for digital marketing success,11.875757983268665,402
Introduction to Personal Finance,SoFi,4.6,237 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/personal-finance-introduction,Finance,2026-01-29T02:35:15.562517,coursera,237,5.0,1,introduction to personal finance,25.172445098888783,467
IBM Full-Stack JavaScript Developer,IBM,4.6,9.1K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,Web Development,2026-01-29T02:29:22.104395,coursera,9100,20.0,1,ibm fullstack javascript developer,41.93424205225583,968
Getting Started as a Personal Fitness Trainer,National Academy of Sports Medicine,4.7,204 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/getting-started-as-a-personal-fitness-trainer,Health and Fitness,2026-01-28T23:16:34.039070,coursera,204,20.0,1,getting started as a personal fitness trainer,25.01814690195052,115
National Academy of Sports Medicine Nutrition Essentials,National Academy of Sports Medicine,4.6,85 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/nasm-nutrition-essentials,Health and Fitness,2026-01-29T02:45:32.860089,coursera,85,5.0,1,national academy of sports medicine nutrition essentials,20.48999756276613,577
Cybersecurity for Business,University of Colorado System,4.7,1.8K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cyber-security-business,Cybersecurity,2026-01-29T02:30:54.869134,coursera,1800,20.0,1,cybersecurity for business,35.231657522327,282
Value Creation Through Innovation,28DIGITAL,4.6,722 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/value-creation-innovation,Entrepreneurship,2026-01-29T02:36:21.973247,coursera,722,20.0,2,value creation through innovation,30.283682421930315,437
Human Resources Management Essentials,Johns Hopkins University,4.7,86 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/human-resources-management-essentials,Human Resources,2026-01-28T23:14:27.597064,coursera,86,5.0,1,human resources management essentials,20.989768157676544,133
Create website videos with Canva,Coursera,4.5,80 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-website-videos-canva,Video Editing,2026-01-29T02:42:14.615328,coursera,80,0.0,2,create website videos with canva,19.77502119602597,953
Technical Support Fundamentals,Google,4.8,163K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/technical-support-fundamentals,Information Technology,2026-01-28T18:46:10.978624,coursera,163000,20.0,1,technical support fundamentals,57.60725575074914,141
Databases and SQL for Data Science with Python,IBM,4.7,23K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/sql-data-science,Data Science,2026-01-29T02:26:57.552695,coursera,23000,20.0,1,databases and sql for data science with python,47.20347696946692,293
Data Science Challenge,Coursera,4.7,204 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-science-challenge,Data Science,2026-01-29T02:27:11.045198,coursera,204,0.0,2,data science challenge,25.01814690195052,310
"Internet History, Technology, and Security",University of Michigan,4.8,2.8K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/internet-history,History,2026-01-29T02:48:54.774002,coursera,2800,20.0,1,internet history technology and security,38.10111252124853,615
Lessons on Wisdom: Personal Leadership for Your Life,Dartmouth College,4.8,121 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/lessons-on-wisdom,Personal Development,2026-01-28T23:16:18.265392,coursera,121,5.0,1,lessons on wisdom personal leadership for your life,23.059301014719637,200
Google IT Support,Google,4.8,211K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/google-it-support,Information Technology,2026-01-28T18:46:11.068155,coursera,211000,20.0,1,google it support,58.84616712856063,142
"Content Creation for TikTok, YouTube, Instagram, Facebook",Coursera,4.1,34 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/content-creation-tiktok-youtube-instagram-facebook,Video Editing,2026-01-28T23:15:44.139057,coursera,34,20.0,1,content creation for tiktok youtube instagram facebook,14.576927052106594,239
"Cybersecurity Compliance Framework, Standards & Regulations",IBM,4.7,3.5K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-compliance-framework-standards-regulations,Cybersecurity,2026-01-29T02:30:42.469611,coursera,3500,20.0,2,cybersecurity compliance framework standards  regulations,38.35577842848693,265
"Liderazgo, Motivación y Gestión de Recursos Humanos",Universidad de Palermo,4.8,2.5K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/liderazgo-motivacion-gestion-recursos-humanos,Human Resources,2026-01-29T02:37:46.924920,coursera,2500,20.0,1,liderazgo motivación y gestión de recursos humanos,37.55734046821257,661
SQL for Data Science,University of California,4.6,17K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/sql-for-data-science,Data Science,2026-01-29T02:26:58.469212,coursera,17000,5.0,1,sql for data science,44.80872624625355,298
Industrial Psychology,Illinois Tech,4.8,11 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-industrial-psychology-bit,Psychology,2026-01-29T02:47:36.015112,coursera,11,20.0,1,industrial psychology,11.9275519189824,899
Project Management Essentials,Howard University,4.6,1.1K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/project-management-essentials,Project Management,2026-01-29T02:32:55.967708,coursera,1100,5.0,1,project management essentials,32.21828102892432,863
Managing Debt,SoFi,4.7,27 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/managing-debt,Personal Development,2026-01-29T02:44:19.349219,coursera,27,5.0,1,managing debt,15.661361197823458,795
Data Science Fundamentals with Python and SQL,IBM,4.6,75K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-science-fundamentals-python-sql,Data Science,2026-01-29T02:27:08.675462,coursera,75000,20.0,1,data science fundamentals with python and sql,51.636180938509305,300
Machine Learning with Python,IBM,4.7,18K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/machine-learning-with-python,Machine Learning,2026-01-28T23:12:20.451114,coursera,18000,20.0,2,machine learning with python,46.05145817718631,162
